"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","192.168.43.128","192.168.43.2","DNS","98","Standard query 0x180a HTTPS rr5---sn-ipoxu-u2xee.googlevideo.com"
"2","0.000066816","192.168.43.128","192.168.43.2","DNS","98","Standard query 0x0733 A rr5---sn-ipoxu-u2xee.googlevideo.com"
"3","0.000067714","192.168.43.128","192.168.43.2","DNS","98","Standard query 0x0c32 AAAA rr5---sn-ipoxu-u2xee.googlevideo.com"
"4","0.007840549","192.168.43.2","192.168.43.128","DNS","147","Standard query response 0x0733 A rr5---sn-ipoxu-u2xee.googlevideo.com CNAME rr5.sn-ipoxu-u2xee.googlevideo.com A 203.75.52.144"
"5","0.012023614","192.168.43.2","192.168.43.128","DNS","159","Standard query response 0x0c32 AAAA rr5---sn-ipoxu-u2xee.googlevideo.com CNAME rr5.sn-ipoxu-u2xee.googlevideo.com AAAA 2001:b032:5d00:d10::10"
"6","0.012771822","192.168.43.2","192.168.43.128","DNS","153","Standard query response 0x180a HTTPS rr5---sn-ipoxu-u2xee.googlevideo.com CNAME rr5.sn-ipoxu-u2xee.googlevideo.com HTTPS"
"7","0.013542435","192.168.43.128","203.75.52.144","QUIC","1296","Initial, DCID=9d83e96b788e7d59, SCID=63d66f, PKN: 0, CRYPTO, CRYPTO"
"8","0.013585264","192.168.43.128","192.168.43.2","DNS","96","Standard query 0xd4c1 A rr5.sn-ipoxu-u2xee.googlevideo.com"
"9","0.013609868","192.168.43.128","203.75.52.144","QUIC","1296","Initial, DCID=9d83e96b788e7d59, SCID=63d66f, PKN: 1, CRYPTO"
"10","0.013610773","192.168.43.128","203.75.52.144","QUIC","1296","0-RTT, DCID=9d83e96b788e7d59, SCID=63d66f"
"11","0.013626662","192.168.43.128","192.168.43.2","DNS","96","Standard query 0xdac2 AAAA rr5.sn-ipoxu-u2xee.googlevideo.com"
"12","0.024871592","203.75.52.144","192.168.43.128","QUIC","87","Initial, DCID=63d66f, SCID=fd83e96b788e7d59, PKN: 1, ACK"
"13","0.024871809","203.75.52.144","192.168.43.128","QUIC","87","Initial, DCID=63d66f, SCID=fd83e96b788e7d59, PKN: 2, ACK"
"14","0.024871827","203.75.52.144","192.168.43.128","QUIC","1296","Initial, DCID=63d66f, SCID=fd83e96b788e7d59, PKN: 3, ACK, PADDING"
"15","0.027117300","203.75.52.144","192.168.43.128","QUIC","1296","Initial, DCID=63d66f, SCID=fd83e96b788e7d59, PKN: 4, ACK, PADDING"
"16","0.027117402","203.75.52.144","192.168.43.128","QUIC","1296","Handshake, DCID=63d66f, SCID=fd83e96b788e7d59"
"17","0.027117421","203.75.52.144","192.168.43.128","QUIC","1296","Handshake, DCID=63d66f, SCID=fd83e96b788e7d59"
"18","0.027117441","203.75.52.144","192.168.43.128","QUIC","1296","Handshake, DCID=63d66f, SCID=fd83e96b788e7d59"
"19","0.027117456","203.75.52.144","192.168.43.128","QUIC","1165","Protected Payload (KP0), DCID=63d66f"
"20","0.027117473","192.168.43.2","192.168.43.128","DNS","112","Standard query response 0xd4c1 A rr5.sn-ipoxu-u2xee.googlevideo.com A 203.75.52.144"
"21","0.028155647","192.168.43.128","203.75.52.144","QUIC","131","Handshake, DCID=fd83e96b788e7d59, SCID=63d66f"
"22","0.028650371","192.168.43.128","203.75.52.144","QUIC","214","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"23","0.028838974","192.168.43.128","203.75.52.144","QUIC","1296","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"24","0.028889939","192.168.43.128","203.75.52.144","QUIC","1296","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"25","0.028930888","192.168.43.128","203.75.52.144","QUIC","645","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"26","0.031223321","192.168.43.2","192.168.43.128","DNS","124","Standard query response 0xdac2 AAAA rr5.sn-ipoxu-u2xee.googlevideo.com AAAA 2001:b032:5d00:d10::10"
"27","0.031938332","192.168.43.128","203.75.52.144","QUIC","1296","Initial, DCID=9452ed9cc99cb839, SCID=98ad5c, PKN: 0, CRYPTO, CRYPTO"
"28","0.032010219","192.168.43.128","203.75.52.144","QUIC","1296","Initial, DCID=9452ed9cc99cb839, SCID=98ad5c, PKN: 1, CRYPTO"
"29","0.033730931","203.75.52.144","192.168.43.128","QUIC","578","Protected Payload (KP0), DCID=63d66f"
"30","0.033731018","203.75.52.144","192.168.43.128","QUIC","163","Protected Payload (KP0), DCID=63d66f"
"31","0.033731040","203.75.52.144","192.168.43.128","QUIC","70","Protected Payload (KP0), DCID=63d66f"
"32","0.033731061","203.75.52.144","192.168.43.128","QUIC","74","Protected Payload (KP0), DCID=63d66f"
"33","0.033731083","203.75.52.144","192.168.43.128","QUIC","632","Protected Payload (KP0), DCID=63d66f"
"34","0.034049085","192.168.43.128","203.75.52.144","QUIC","80","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"35","0.037743369","203.75.52.144","192.168.43.128","QUIC","1292","Protected Payload (KP0), DCID=63d66f"
"36","0.037743498","203.75.52.144","192.168.43.128","QUIC","763","Protected Payload (KP0), DCID=63d66f"
"37","0.037743556","203.75.52.144","192.168.43.128","QUIC","1291","Protected Payload (KP0), DCID=63d66f"
"38","0.037743571","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"39","0.037743589","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"40","0.037785328","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"41","0.037853835","192.168.43.128","203.75.52.144","QUIC","75","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"42","0.039028651","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"43","0.039028752","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"44","0.039028790","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"45","0.039028809","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"46","0.039028827","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"47","0.039028844","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"48","0.039028862","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"49","0.039028879","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"50","0.039148740","192.168.43.128","203.75.52.144","QUIC","75","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"51","0.040331237","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"52","0.040331340","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"53","0.040331358","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"54","0.040331375","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"55","0.040331391","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"56","0.040331408","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"57","0.040331424","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"58","0.040331442","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"59","0.040439429","192.168.43.128","203.75.52.144","QUIC","75","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"60","0.040865491","203.75.52.144","192.168.43.128","QUIC","87","Initial, DCID=98ad5c, SCID=f452ed9cc99cb839, PKN: 1, ACK"
"61","0.043057813","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"62","0.043057884","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"63","0.043057901","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"64","0.043057917","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"65","0.043057934","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"66","0.043057951","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"67","0.043057968","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"68","0.043057985","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"69","0.043113260","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"70","0.043113413","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"71","0.043113467","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"72","0.043113516","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"73","0.043159011","192.168.43.128","203.75.52.144","QUIC","75","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"74","0.043490955","203.75.52.144","192.168.43.128","QUIC","1296","Initial, DCID=98ad5c, SCID=f452ed9cc99cb839, PKN: 2, ACK, PADDING"
"75","0.043491042","203.75.52.144","192.168.43.128","QUIC","1296","Handshake, DCID=98ad5c, SCID=f452ed9cc99cb839"
"76","0.043761036","192.168.43.128","203.75.52.144","QUIC","129","Handshake, DCID=f452ed9cc99cb839, SCID=98ad5c"
"77","0.044229275","203.75.52.144","192.168.43.128","QUIC","1296","Handshake, DCID=98ad5c, SCID=f452ed9cc99cb839"
"78","0.044299717","192.168.43.128","203.75.52.144","QUIC","86","Handshake, DCID=f452ed9cc99cb839, SCID=98ad5c"
"79","0.045040060","203.75.52.144","192.168.43.128","QUIC","1296","Handshake, DCID=98ad5c, SCID=f452ed9cc99cb839"
"80","0.045040148","203.75.52.144","192.168.43.128","QUIC","1164","Protected Payload (KP0), DCID=98ad5c"
"81","0.045040167","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"82","0.045040187","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"83","0.045103685","192.168.43.128","203.75.52.144","QUIC","75","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"84","0.045124480","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"85","0.045124516","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"86","0.045124535","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"87","0.045124553","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"88","0.045124570","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"89","0.045124589","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"90","0.045161664","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"91","0.045161700","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"92","0.045161724","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"93","0.045161747","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"94","0.045631809","192.168.43.128","203.75.52.144","QUIC","86","Handshake, DCID=f452ed9cc99cb839, SCID=98ad5c"
"95","0.045737579","192.168.43.128","203.75.52.144","QUIC","75","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"96","0.045873049","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"97","0.045873152","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"98","0.045873170","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"99","0.045873189","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"100","0.045873207","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"101","0.045873225","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"102","0.045873244","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"103","0.045873261","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"104","0.045960701","192.168.43.128","203.75.52.144","QUIC","76","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"105","0.046479205","192.168.43.128","203.75.52.144","QUIC","175","Protected Payload (KP0), DCID=f452ed9cc99cb839"
"106","0.046512282","192.168.43.128","203.75.52.144","QUIC","109","Protected Payload (KP0), DCID=f452ed9cc99cb839"
"107","0.046656750","192.168.43.128","203.75.52.144","QUIC","127","Protected Payload (KP0), DCID=f452ed9cc99cb839"
"108","0.047154456","192.168.43.128","192.168.43.2","DNS","77","Standard query 0xd33a HTTPS www.youtube.com"
"109","0.047260542","192.168.43.128","192.168.43.2","DNS","77","Standard query 0x40e4 A www.youtube.com"
"110","0.047301282","192.168.43.128","192.168.43.2","DNS","77","Standard query 0x50e5 AAAA www.youtube.com"
"111","0.047965015","192.168.43.128","142.250.196.206","QUIC","1296","Initial, DCID=cc900dccfa379f57, SCID=0f4aca, PKN: 0, CRYPTO, CRYPTO"
"112","0.048027351","192.168.43.128","142.250.196.206","QUIC","1296","Initial, DCID=cc900dccfa379f57, SCID=0f4aca, PKN: 1, CRYPTO, CRYPTO"
"113","0.048053949","192.168.43.128","142.250.196.206","QUIC","1296","0-RTT, DCID=cc900dccfa379f57, SCID=0f4aca"
"114","0.048066668","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"115","0.048066744","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"116","0.048066761","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"117","0.048105750","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"118","0.048105779","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"119","0.048109308","192.168.43.128","203.75.52.144","QUIC","76","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"120","0.048181819","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"121","0.048222879","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"122","0.049590752","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"123","0.049590834","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"124","0.049590853","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"125","0.049590870","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"126","0.049590887","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"127","0.049590903","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"128","0.049638587","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"129","0.049638628","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"130","0.049638656","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"131","0.049638680","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"132","0.049638696","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"133","0.049692178","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"134","0.050880099","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"135","0.050880205","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"136","0.050880222","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"137","0.050880255","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"138","0.050880273","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"139","0.050880289","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"140","0.050880306","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"141","0.050880323","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"142","0.050893658","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"143","0.050893680","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"144","0.050893696","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"145","0.050893712","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"146","0.050893727","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"147","0.050893743","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"148","0.050893759","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"149","0.050893774","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"150","0.050910143","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"151","0.050910163","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"152","0.050910180","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"153","0.050910197","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"154","0.050910214","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"155","0.050910230","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"156","0.050910247","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"157","0.050910264","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"158","0.050925587","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"159","0.050925618","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"160","0.050925634","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"161","0.050925650","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"162","0.050925666","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"163","0.051023804","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"164","0.052196618","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"165","0.052196684","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"166","0.052196701","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"167","0.052196719","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"168","0.052196738","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"169","0.052196754","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"170","0.052196772","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"171","0.052196790","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"172","0.052387695","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"173","0.052455286","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"174","0.052519737","192.168.43.128","142.250.196.206","QUIC","1296","0-RTT, DCID=cc900dccfa379f57, SCID=0f4aca"
"175","0.052561764","192.168.43.128","142.250.196.206","QUIC","982","0-RTT, DCID=cc900dccfa379f57, SCID=0f4aca"
"176","0.052579082","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"177","0.052579148","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"178","0.052579167","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"179","0.052579187","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"180","0.052579204","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"181","0.052579221","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"182","0.052579238","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"183","0.052579255","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"184","0.052591539","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"185","0.052649892","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"186","0.053019073","203.75.52.144","192.168.43.128","QUIC","578","Protected Payload (KP0), DCID=98ad5c"
"187","0.053019192","203.75.52.144","192.168.43.128","QUIC","163","Protected Payload (KP0), DCID=98ad5c"
"188","0.053019209","203.75.52.144","192.168.43.128","QUIC","70","Protected Payload (KP0), DCID=98ad5c"
"189","0.053082075","192.168.43.128","203.75.52.144","QUIC","127","Protected Payload (KP0), DCID=f452ed9cc99cb839"
"190","0.054149735","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"191","0.054149843","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"192","0.054149862","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"193","0.054149879","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"194","0.054149897","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"195","0.054149915","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"196","0.054222797","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"197","0.055052276","192.168.43.2","192.168.43.128","DNS","223","Standard query response 0x50e5 AAAA www.youtube.com CNAME youtube-ui.l.google.com AAAA 2404:6800:4012:6::200e AAAA 2404:6800:4012:9::200e AAAA 2404:6800:4012:5::200e AAAA 2404:6800:4012:7::200e"
"198","0.055145337","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"199","0.055145434","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"200","0.055145453","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"201","0.055145471","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"202","0.055145489","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"203","0.055145506","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"204","0.055145523","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"205","0.055145541","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"206","0.055164632","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"207","0.055164675","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"208","0.055261834","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"209","0.055581211","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"210","0.057562730","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"211","0.057562850","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"212","0.057562872","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"213","0.057562891","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"214","0.057562910","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"215","0.057562930","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"216","0.057562949","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"217","0.057562968","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"218","0.057580026","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"219","0.057580061","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"220","0.057580085","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"221","0.057580103","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"222","0.057580119","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"223","0.057580136","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"224","0.057580153","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"225","0.057580169","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"226","0.057607919","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"227","0.057607951","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"228","0.057607969","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"229","0.057607988","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"230","0.057650329","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"231","0.057650361","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"232","0.057650379","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"233","0.057650404","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"234","0.057692342","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"235","0.057692371","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"236","0.057692387","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"237","0.057732270","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"238","0.057732298","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"239","0.057732317","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"240","0.057764458","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
